Country,Date,Population,Cumm_Confirmed,Daily_New_Confirmed,Cumm_Deaths,Daily_New_Deaths,Cumm_Recovered,Daily_New_Recovered
Brazil,5/16/20,212559409,233511,13220,15662,700,89672,4702
Brazil,5/17/20,212559409,241080,7569,16118,456,94122,4450
Brazil,5/18/20,212559409,255368,14288,16853,735,100459,6337
Brazil,5/19/20,212559409,271885,16517,17983,1130,106794,6335
Brazil,5/20/20,212559409,291579,19694,18859,876,116683,9889
Brazil,5/21/20,212559409,310087,18508,20047,1188,125960,9277
Brazil,5/22/20,212559409,330890,20803,21048,1001,135430,9470
Brazil,5/23/20,212559409,347398,16508,22013,965,142587,7157
Brazil,5/24/20,212559409,363211,15813,22666,653,149911,7324
Brazil,5/25/20,212559409,374898,11687,23473,807,153833,3922
Brazil,5/26/20,212559409,391222,16324,24512,1039,158593,4760
Brazil,5/27/20,212559409,411821,20599,25598,1086,166647,8054
Brazil,5/28/20,212559409,438238,26417,26754,1156,177604,10957
Brazil,5/29/20,212559409,465166,26928,27878,1124,189476,11872
Brazil,5/30/20,212559409,498440,33274,28834,956,200892,11416
Brazil,5/31/20,212559409,514849,16409,29314,480,206555,5663
Brazil,6/1/20,212559409,526447,11598,29937,623,211080,4525
Brazil,6/2/20,212559409,555383,28936,31199,1262,223638,12558
Brazil,6/3/20,212559409,584016,28633,32548,1349,238617,14979
Brazil,6/4/20,212559409,614941,30925,34021,1473,254963,16346
Brazil,6/5/20,212559409,645771,30830,35026,1005,266940,11977
Brazil,6/6/20,212559409,672846,27075,35930,904,277149,10209
Brazil,6/7/20,212559409,691758,18912,36455,525,283952,6803
Brazil,6/8/20,212559409,707412,15654,37134,679,378257,94305
Brazil,6/9/20,212559409,739503,32091,38406,1272,396737,18480
Brazil,6/10/20,212559409,772416,32913,39680,1274,413916,17179
Brazil,6/11/20,212559409,802828,30412,40919,1239,429965,16049
Brazil,6/12/20,212559409,828810,25982,41828,909,445123,15158
Brazil,6/13/20,212559409,850514,21704,42720,892,459436,14313
Brazil,6/14/20,212559409,867624,17110,43332,612,469141,9705
Brazil,6/15/20,212559409,888271,20647,43959,627,477709,8568
Brazil,6/16/20,212559409,923189,34918,45241,1282,490005,12296
Brazil,6/17/20,212559409,955377,32188,46510,1269,521046,31041
Brazil,6/18/20,212559409,978142,22765,47748,1238,534580,13534
Brazil,6/19/20,212559409,1032913,54771,48954,1206,551631,17051
Brazil,6/20/20,212559409,1067579,34666,49976,1022,576779,25148
Brazil,6/21/20,212559409,1083341,15762,50591,615,588118,11339
Brazil,6/22/20,212559409,1106470,23129,51271,680,601736,13618
Brazil,6/23/20,212559409,1145906,39436,52645,1374,627963,26227
Brazil,6/24/20,212559409,1188631,42725,53830,1185,660469,32506
Brazil,6/25/20,212559409,1228114,39483,54971,1141,679524,19055
Brazil,6/26/20,212559409,1274974,46860,55961,990,702399,22875
Brazil,6/27/20,212559409,1313667,38693,57070,1109,727715,25316
Brazil,6/28/20,212559409,1344143,30476,57622,552,746018,18303
Brazil,6/29/20,212559409,1368195,24052,58314,692,757811,11793
Brazil,6/30/20,212559409,1402041,33846,59594,1280,788318,30507
Brazil,7/1/20,212559409,1448753,46712,60632,1038,817642,29324
Brazil,7/2/20,212559409,1496858,48105,61884,1252,957692,140050
Brazil,7/3/20,212559409,1539081,42223,63174,1290,984615,26923
Brazil,7/4/20,212559409,1577004,37923,64265,1091,990731,6116
Brazil,7/5/20,212559409,1603055,26051,64867,602,1029045,38314
Brazil,7/6/20,212559409,1623284,20229,65487,620,1062542,33497
Brazil,7/7/20,212559409,1668589,45305,66741,1254,1107012,44470
Brazil,7/8/20,212559409,1713160,44571,67964,1223,1139844,32832
Brazil,7/9/20,212559409,1755779,42619,69184,1220,1171447,31603
Brazil,7/10/20,212559409,1800827,45048,70398,1214,1217361,45914
Brazil,7/11/20,212559409,1839850,39023,71469,1071,1244088,26727
Brazil,7/12/20,212559409,1864681,24831,72100,631,1264843,20755
Brazil,7/13/20,212559409,1884967,20286,72833,733,1291251,26408
Brazil,7/14/20,212559409,1926824,41857,74133,1300,1323425,32174
Brazil,7/15/20,212559409,1966748,39924,75366,1233,1350098,26673
Brazil,7/16/20,212559409,2012151,45403,76688,1322,1397531,47433
Brazil,7/17/20,212559409,2046328,34177,77851,1163,1428520,30989
Brazil,7/18/20,212559409,2074860,28532,78772,921,1447408,18888
Brazil,7/19/20,212559409,2098389,23529,79488,716,1459072,11664
Brazil,7/20/20,212559409,2118646,20257,80120,632,1514300,55228
Brazil,7/21/20,212559409,2159654,41008,81487,1367,1555339,41039
Brazil,7/22/20,212559409,2227514,67860,82771,1284,1591975,36636
Brazil,7/23/20,212559409,2287475,59961,84082,1311,1620313,28338
Brazil,7/24/20,212559409,2343366,55891,85238,1156,1693214,72901
Brazil,7/25/20,212559409,2394513,51147,86449,1211,1785359,92145
India,1/22/20,1380004385,0,0,0,0,0,0
India,1/23/20,1380004385,0,0,0,0,0,0
India,1/24/20,1380004385,0,0,0,0,0,0
India,1/25/20,1380004385,0,0,0,0,0,0
India,1/26/20,1380004385,0,0,0,0,0,0
India,1/27/20,1380004385,0,0,0,0,0,0
India,1/28/20,1380004385,0,0,0,0,0,0
India,1/29/20,1380004385,0,0,0,0,0,0
India,1/30/20,1380004385,1,1,0,0,0,0
India,1/31/20,1380004385,1,0,0,0,0,0
India,2/1/20,1380004385,1,0,0,0,0,0
India,2/2/20,1380004385,2,1,0,0,0,0
India,2/3/20,1380004385,3,1,0,0,0,0
India,2/4/20,1380004385,3,0,0,0,0,0
India,2/5/20,1380004385,3,0,0,0,0,0
India,2/6/20,1380004385,3,0,0,0,0,0
India,2/7/20,1380004385,3,0,0,0,0,0
India,2/8/20,1380004385,3,0,0,0,0,0
India,2/9/20,1380004385,3,0,0,0,0,0
India,2/10/20,1380004385,3,0,0,0,0,0
India,2/11/20,1380004385,3,0,0,0,0,0
India,2/12/20,1380004385,3,0,0,0,0,0
India,2/13/20,1380004385,3,0,0,0,0,0
India,2/14/20,1380004385,3,0,0,0,0,0
India,2/15/20,1380004385,3,0,0,0,0,0
India,2/16/20,1380004385,3,0,0,0,3,3
India,2/17/20,1380004385,3,0,0,0,3,0
India,2/18/20,1380004385,3,0,0,0,3,0
India,2/19/20,1380004385,3,0,0,0,3,0
India,2/20/20,1380004385,3,0,0,0,3,0
India,2/21/20,1380004385,3,0,0,0,3,0
India,2/22/20,1380004385,3,0,0,0,3,0
India,2/23/20,1380004385,3,0,0,0,3,0
India,2/24/20,1380004385,3,0,0,0,3,0
India,2/25/20,1380004385,3,0,0,0,3,0
India,2/26/20,1380004385,3,0,0,0,3,0
India,2/27/20,1380004385,3,0,0,0,3,0
India,2/28/20,1380004385,3,0,0,0,3,0
India,2/29/20,1380004385,3,0,0,0,3,0
India,3/1/20,1380004385,3,0,0,0,3,0
India,3/2/20,1380004385,5,2,0,0,3,0
India,3/3/20,1380004385,5,0,0,0,3,0
India,3/4/20,1380004385,28,23,0,0,3,0
India,3/5/20,1380004385,30,2,0,0,3,0
India,3/6/20,1380004385,31,1,0,0,3,0
India,3/7/20,1380004385,34,3,0,0,3,0
India,3/8/20,1380004385,39,5,0,0,3,0
India,3/9/20,1380004385,43,4,0,0,3,0
India,3/10/20,1380004385,56,13,0,0,4,1
India,3/11/20,1380004385,62,6,1,1,4,0
India,3/12/20,1380004385,73,11,1,0,4,0
India,3/13/20,1380004385,82,9,2,1,4,0
India,3/14/20,1380004385,102,20,2,0,4,0
India,3/15/20,1380004385,113,11,2,0,13,9
India,3/16/20,1380004385,119,6,2,0,13,0
India,3/17/20,1380004385,142,23,3,1,14,1
India,3/18/20,1380004385,156,14,3,0,14,0
India,3/19/20,1380004385,194,38,4,1,15,1
India,3/20/20,1380004385,244,50,5,1,20,5
India,3/21/20,1380004385,330,86,4,-1,23,3
India,3/22/20,1380004385,396,66,7,3,27,4
India,3/23/20,1380004385,499,103,10,3,27,0
India,3/24/20,1380004385,536,37,10,0,40,13
India,3/25/20,1380004385,657,121,12,2,43,3
India,3/26/20,1380004385,727,70,20,8,45,2
India,3/27/20,1380004385,887,160,20,0,73,28
India,3/28/20,1380004385,987,100,24,4,84,11
India,3/29/20,1380004385,1024,37,27,3,95,11
India,3/30/20,1380004385,1251,227,32,5,102,7
India,3/31/20,1380004385,1397,146,35,3,123,21
India,4/1/20,1380004385,1998,601,58,23,148,25
India,4/2/20,1380004385,2543,545,72,14,191,43
India,4/3/20,1380004385,2567,24,72,0,192,1
India,4/4/20,1380004385,3082,515,86,14,229,37
India,4/5/20,1380004385,3588,506,99,13,229,0
India,4/6/20,1380004385,4778,1190,136,37,375,146
India,4/7/20,1380004385,5311,533,150,14,421,46
India,4/8/20,1380004385,5916,605,178,28,506,85
India,4/9/20,1380004385,6725,809,226,48,620,114
India,4/10/20,1380004385,7598,873,246,20,774,154
India,4/11/20,1380004385,8446,848,288,42,969,195
India,4/12/20,1380004385,9205,759,331,43,1080,111
India,4/13/20,1380004385,10453,1248,358,27,1181,101
India,4/14/20,1380004385,11487,1034,393,35,1359,178
India,4/15/20,1380004385,12322,835,405,12,1432,73
India,4/16/20,1380004385,13430,1108,448,43,1768,336
India,4/17/20,1380004385,14352,922,486,38,2041,273
India,4/18/20,1380004385,15722,1370,521,35,2463,422
India,4/19/20,1380004385,17615,1893,559,38,2854,391
India,4/20/20,1380004385,18539,924,592,33,3273,419
India,4/21/20,1380004385,20080,1541,645,53,3975,702
India,4/22/20,1380004385,21370,1290,681,36,4370,395
India,4/23/20,1380004385,23077,1707,721,40,5012,642
India,4/24/20,1380004385,24530,1453,780,59,5498,486
India,4/25/20,1380004385,26283,1753,825,45,5939,441
India,4/26/20,1380004385,27890,1607,881,56,6523,584
India,4/27/20,1380004385,29451,1561,939,58,7137,614
India,4/28/20,1380004385,31324,1873,1008,69,7747,610
India,4/29/20,1380004385,33062,1738,1079,71,8437,690
India,4/30/20,1380004385,34863,1801,1154,75,9068,631
India,5/1/20,1380004385,37257,2394,1223,69,10007,939
India,5/2/20,1380004385,39699,2442,1323,100,10819,812
India,5/3/20,1380004385,42505,2806,1391,68,11775,956
India,5/4/20,1380004385,46437,3932,1566,175,12847,1072
India,5/5/20,1380004385,49400,2963,1693,127,14142,1295
India,5/6/20,1380004385,52987,3587,1785,92,15331,1189
India,5/7/20,1380004385,56351,3364,1889,104,16776,1445
India,5/8/20,1380004385,59695,3344,1985,96,17887,1111
India,5/9/20,1380004385,62808,3113,2101,116,19301,1414
India,5/10/20,1380004385,67161,4353,2212,111,20969,1668
India,5/11/20,1380004385,70768,3607,2294,82,22549,1580
India,5/12/20,1380004385,74292,3524,2415,121,24420,1871
India,5/13/20,1380004385,78055,3763,2551,136,26400,1980
India,5/14/20,1380004385,81997,3942,2649,98,27969,1569
India,5/15/20,1380004385,85784,3787,2753,104,30258,2289
India,5/16/20,1380004385,90648,4864,2871,118,34224,3966
India,5/17/20,1380004385,95698,5050,3025,154,36795,2571
India,5/18/20,1380004385,100328,4630,3156,131,39233,2438
India,5/19/20,1380004385,106475,6147,3302,146,42309,3076
India,5/20/20,1380004385,112028,5553,3434,132,45422,3113
India,5/21/20,1380004385,118226,6198,3584,150,48553,3131
India,5/22/20,1380004385,124794,6568,3726,142,51824,3271
India,5/23/20,1380004385,131423,6629,3868,142,54385,2561
India,5/24/20,1380004385,138536,7113,4024,156,57692,3307
India,5/25/20,1380004385,144950,6414,4172,148,60706,3014
India,5/26/20,1380004385,150793,5843,4344,172,64277,3571
India,5/27/20,1380004385,158086,7293,4534,190,67749,3472
India,5/28/20,1380004385,165386,7300,4711,177,70920,3171
India,5/29/20,1380004385,173491,8105,4980,269,82627,11707
India,5/30/20,1380004385,181827,8336,5185,205,86936,4309
India,5/31/20,1380004385,190609,8782,5408,223,91852,4916
India,6/1/20,1380004385,198370,7761,5608,200,95754,3902
India,6/2/20,1380004385,207191,8821,5829,221,100285,4531
India,6/3/20,1380004385,216824,9633,6088,259,104071,3786
India,6/4/20,1380004385,226713,9889,6363,275,108450,4379
India,6/5/20,1380004385,236184,9471,6649,286,113233,4783
India,6/6/20,1380004385,246622,10438,6946,297,118695,5462
India,6/7/20,1380004385,257486,10864,7207,261,123848,5153
India,6/8/20,1380004385,265928,8442,7473,266,129095,5247
India,6/9/20,1380004385,276146,10218,7750,277,134670,5575
India,6/10/20,1380004385,286605,10459,8102,352,135206,536
India,6/11/20,1380004385,297535,10930,8498,396,147195,11989
India,6/12/20,1380004385,308993,11458,8884,386,154330,7135
India,6/13/20,1380004385,320922,11929,9195,311,162379,8049
India,6/14/20,1380004385,332424,11502,9520,325,169798,7419
India,6/15/20,1380004385,343091,10667,9900,380,180013,10215
India,6/16/20,1380004385,354065,10974,11903,2003,186935,6922
India,6/17/20,1380004385,366946,12881,12237,334,194325,7390
India,6/18/20,1380004385,380532,13586,12573,336,204711,10386
India,6/19/20,1380004385,395048,14516,12948,375,213831,9120
India,6/20/20,1380004385,410451,15403,13254,306,227728,13897
India,6/21/20,1380004385,425282,14831,13699,445,237196,9468
India,6/22/20,1380004385,440215,14933,14011,312,248190,10994
India,6/23/20,1380004385,456183,15968,14476,465,258685,10495
India,6/24/20,1380004385,473105,16922,14894,418,271697,13012
India,6/25/20,1380004385,490401,17296,15301,407,285637,13940
India,6/26/20,1380004385,508953,18552,15685,384,295881,10244
India,6/27/20,1380004385,528859,19906,16095,410,309713,13832
India,6/28/20,1380004385,548318,19459,16475,380,321723,12010
India,6/29/20,1380004385,566840,18522,16893,418,334822,13099
India,6/30/20,1380004385,585481,18641,17400,507,347912,13090
India,7/1/20,1380004385,604641,19160,17834,434,359860,11948
India,7/2/20,1380004385,625544,20903,18213,379,379892,20032
India,7/3/20,1380004385,648315,22771,18655,442,394227,14335
India,7/4/20,1380004385,673165,24850,19268,613,409083,14856
India,7/5/20,1380004385,697413,24248,19693,425,424433,15350
India,7/6/20,1380004385,719664,22251,20159,466,439934,15501
India,7/7/20,1380004385,742417,22753,20642,483,456831,16897
India,7/8/20,1380004385,767296,24879,21129,487,476378,19547
India,7/9/20,1380004385,793802,26506,21604,475,495513,19135
India,7/10/20,1380004385,820916,27114,22123,519,515386,19873
India,7/11/20,1380004385,849522,28606,22673,550,534618,19232
India,7/12/20,1380004385,878254,28732,23174,501,553471,18853
India,7/13/20,1380004385,906752,28498,23727,553,571460,17989
India,7/14/20,1380004385,936181,29429,24309,582,592032,20572
India,7/15/20,1380004385,968857,32676,24914,605,612768,20736
India,7/16/20,1380004385,1003832,34975,25602,688,635757,22989
India,7/17/20,1380004385,1039084,35252,26273,671,653751,17994
India,7/18/20,1380004385,1077781,38697,26816,543,677423,23672
India,7/19/20,1380004385,1118206,40425,27497,681,700087,22664
India,7/20/20,1380004385,1155338,37132,28082,585,724578,24491
India,7/21/20,1380004385,1193078,37740,28732,650,753050,28472
India,7/22/20,1380004385,1238798,45720,29861,1129,782607,29557
India,7/23/20,1380004385,1288108,49310,30601,740,817209,34602
India,7/24/20,1380004385,1337024,48916,31358,757,849432,32223
India,7/25/20,1380004385,1385635,48611,32060,702,885573,36141
Colombia,1/22/20,50882884,0,0,0,0,0,0
Colombia,1/23/20,50882884,0,0,0,0,0,0
Colombia,1/24/20,50882884,0,0,0,0,0,0
Colombia,1/25/20,50882884,0,0,0,0,0,0
Colombia,1/26/20,50882884,0,0,0,0,0,0
Colombia,1/27/20,50882884,0,0,0,0,0,0
Colombia,1/28/20,50882884,0,0,0,0,0,0
Colombia,1/29/20,50882884,0,0,0,0,0,0
Colombia,1/30/20,50882884,0,0,0,0,0,0
Colombia,1/31/20,50882884,0,0,0,0,0,0
Colombia,2/1/20,50882884,0,0,0,0,0,0
Colombia,2/2/20,50882884,0,0,0,0,0,0
Colombia,2/3/20,50882884,0,0,0,0,0,0
Colombia,2/4/20,50882884,0,0,0,0,0,0
Colombia,2/5/20,50882884,0,0,0,0,0,0
Colombia,2/6/20,50882884,0,0,0,0,0,0
Colombia,2/7/20,50882884,0,0,0,0,0,0
Colombia,2/8/20,50882884,0,0,0,0,0,0
Colombia,2/9/20,50882884,0,0,0,0,0,0
Colombia,2/10/20,50882884,0,0,0,0,0,0
Colombia,2/11/20,50882884,0,0,0,0,0,0
Colombia,2/12/20,50882884,0,0,0,0,0,0
Colombia,2/13/20,50882884,0,0,0,0,0,0
Colombia,2/14/20,50882884,0,0,0,0,0,0
Colombia,2/15/20,50882884,0,0,0,0,0,0
Colombia,2/16/20,50882884,0,0,0,0,0,0
Colombia,2/17/20,50882884,0,0,0,0,0,0
Colombia,2/18/20,50882884,0,0,0,0,0,0
Colombia,2/19/20,50882884,0,0,0,0,0,0
Colombia,2/20/20,50882884,0,0,0,0,0,0
Colombia,2/21/20,50882884,0,0,0,0,0,0
Colombia,2/22/20,50882884,0,0,0,0,0,0
Colombia,2/23/20,50882884,0,0,0,0,0,0
Colombia,2/24/20,50882884,0,0,0,0,0,0
Colombia,2/25/20,50882884,0,0,0,0,0,0
Colombia,2/26/20,50882884,0,0,0,0,0,0
Colombia,2/27/20,50882884,0,0,0,0,0,0
Colombia,2/28/20,50882884,0,0,0,0,0,0
Colombia,2/29/20,50882884,0,0,0,0,0,0
Colombia,3/1/20,50882884,0,0,0,0,0,0
Colombia,3/2/20,50882884,0,0,0,0,0,0
Colombia,3/3/20,50882884,0,0,0,0,0,0
Colombia,3/4/20,50882884,0,0,0,0,0,0
Colombia,3/5/20,50882884,0,0,0,0,0,0
Colombia,3/6/20,50882884,1,1,0,0,0,0
Colombia,3/7/20,50882884,1,0,0,0,0,0
Colombia,3/8/20,50882884,1,0,0,0,0,0
Colombia,3/9/20,50882884,1,0,0,0,0,0
Colombia,3/10/20,50882884,3,2,0,0,0,0
Colombia,3/11/20,50882884,9,6,0,0,0,0
Colombia,3/12/20,50882884,9,0,0,0,0,0
Colombia,3/13/20,50882884,13,4,0,0,0,0
Colombia,3/14/20,50882884,22,9,0,0,0,0
Colombia,3/15/20,50882884,34,12,0,0,0,0
Colombia,3/16/20,50882884,57,23,0,0,0,0
Colombia,3/17/20,50882884,75,18,0,0,1,1
Colombia,3/18/20,50882884,102,27,0,0,1,0
Colombia,3/19/20,50882884,108,6,0,0,1,0
Colombia,3/20/20,50882884,158,50,0,0,1,0
Colombia,3/21/20,50882884,196,38,0,0,1,0
Colombia,3/22/20,50882884,231,35,2,2,3,2
Colombia,3/23/20,50882884,277,46,3,1,3,0
Colombia,3/24/20,50882884,378,101,3,0,6,3
Colombia,3/25/20,50882884,470,92,4,1,8,2
Colombia,3/26/20,50882884,491,21,6,2,8,0
Colombia,3/27/20,50882884,539,48,6,0,10,2
Colombia,3/28/20,50882884,608,69,6,0,10,0
Colombia,3/29/20,50882884,702,94,10,4,10,0
Colombia,3/30/20,50882884,798,96,12,2,15,5
Colombia,3/31/20,50882884,906,108,16,4,31,16
Colombia,4/1/20,50882884,1065,159,17,1,39,8
Colombia,4/2/20,50882884,1161,96,19,2,55,16
Colombia,4/3/20,50882884,1267,106,25,6,55,0
Colombia,4/4/20,50882884,1406,139,32,7,85,30
Colombia,4/5/20,50882884,1485,79,35,3,88,3
Colombia,4/6/20,50882884,1579,94,46,11,88,0
Colombia,4/7/20,50882884,1780,201,50,4,100,12
Colombia,4/8/20,50882884,2054,274,54,4,123,23
Colombia,4/9/20,50882884,2223,169,69,15,174,51
Colombia,4/10/20,50882884,2473,250,80,11,197,23
Colombia,4/11/20,50882884,2709,236,100,20,214,17
Colombia,4/12/20,50882884,2776,67,109,9,270,56
Colombia,4/13/20,50882884,2852,76,112,3,319,49
Colombia,4/14/20,50882884,2979,127,127,15,354,35
Colombia,4/15/20,50882884,3105,126,131,4,452,98
Colombia,4/16/20,50882884,3233,128,144,13,550,98
Colombia,4/17/20,50882884,3439,206,153,9,634,84
Colombia,4/18/20,50882884,3621,182,166,13,634,0
Colombia,4/19/20,50882884,3792,171,179,13,711,77
Colombia,4/20/20,50882884,3977,185,189,10,804,93
Colombia,4/21/20,50882884,4149,172,196,7,804,0
Colombia,4/22/20,50882884,4356,207,206,10,870,66
Colombia,4/23/20,50882884,4561,205,215,9,927,57
Colombia,4/24/20,50882884,4881,320,225,10,1003,76
Colombia,4/25/20,50882884,5142,261,233,8,1067,64
Colombia,4/26/20,50882884,5379,237,244,11,1133,66
Colombia,4/27/20,50882884,5597,218,253,9,1210,77
Colombia,4/28/20,50882884,5949,352,269,16,1268,58
Colombia,4/29/20,50882884,6207,258,278,9,1411,143
Colombia,4/30/20,50882884,6507,300,293,15,1439,28
Colombia,5/1/20,50882884,7006,499,314,21,1551,112
Colombia,5/2/20,50882884,7285,279,324,10,1666,115
Colombia,5/3/20,50882884,7668,383,340,16,1722,56
Colombia,5/4/20,50882884,7973,305,358,18,1807,85
Colombia,5/5/20,50882884,8613,640,378,20,2013,206
Colombia,5/6/20,50882884,8959,346,397,19,2148,135
Colombia,5/7/20,50882884,9456,497,407,10,2300,152
Colombia,5/8/20,50882884,10051,595,428,21,2424,124
Colombia,5/9/20,50882884,10495,444,445,17,2569,145
